bill_no,job_order_no,ship_date,source_file,status,customer,job_type,vehicle_type,route_raw,origin,destination,stops,stop_count,conditions,non_place,origin_lat,origin_lon,dest_lat,dest_lon,total_km,direct_km,km_source,fuel_rate_bracket,fuel_rate_low,fuel_rate_high,price,contractor_cost,driver_cost
2602000170,INV260126062,2026-01-27,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PCS(ห้องเย็นแปซิฟิค)(Frozen) อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PCS (ห้องเย็นแปซิฟิค),TFG (ไทยฟู้ดส์ กาญ) > PCS (ห้องเย็นแปซิฟิค),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.58457,100.29124,129.899,129.899,routes,29-29.99,29.0,29.99,5968.2,0.0,537.14
2602000170,INV260126064,2026-01-27,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PCS(ห้องเย็นแปซิฟิค)(Frozen) อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PCS (ห้องเย็นแปซิฟิค),TFG (ไทยฟู้ดส์ กาญ) > PCS (ห้องเย็นแปซิฟิค),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.58457,100.29124,129.899,129.899,routes,29-29.99,29.0,29.99,5968.2,0.0,537.14
2602000170,INV260128044,2026-01-27,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACA (ALPHA กม.22) (Frozen)  อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACA (ALPHA กม.22),TFG (ไทยฟู้ดส์ กาญ) > PACA (ALPHA กม.22),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.59718,100.79566,153.438,153.438,routes,29-29.99,29.0,29.99,11466.0,11150.0,0.0
2602000170,INV260128045,2026-01-27,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACA (ALPHA กม.22) (Frozen)  อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACA (ALPHA กม.22),TFG (ไทยฟู้ดส์ กาญ) > PACA (ALPHA กม.22),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.59718,100.79566,153.438,153.438,routes,29-29.99,29.0,29.99,11466.0,11150.0,0.0
2602000170,INV260128005,2026-01-27,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)(Frozen) อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,29-29.99,29.0,29.99,11466.0,11158.0,0.0
2602000170,INV260128006,2026-01-27,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)(Frozen) อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,29-29.99,29.0,29.99,11466.0,11158.0,0.0
2602000170,INV260128047,2026-01-27,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),PACA (ALPHA Bangna KM. 22)+TFG (ไทยฟู้ดส์ กาญ)(Frozen) อัตราน้ำมัน(29-29.99),PACA (ALPHA Bangna KM. 22),TFG (ไทยฟู้ดส์ กาญ),PACA (ALPHA Bangna KM. 22) > TFG (ไทยฟู้ดส์ กาญ),2,fuel:29-29.99; Frozen,,13.59718,100.79566,14.03633,99.79578,152.262,152.262,routes,29-29.99,29.0,29.99,11466.0,11150.0,0.0
2602000170,INV260127009,2026-01-26,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)(Frozen) อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,29-29.99,29.0,29.99,11466.0,11158.0,0.0
2602000170,INV260128043,2026-01-26,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACA (ALPHA กม.22) (Frozen)  อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACA (ALPHA กม.22),TFG (ไทยฟู้ดส์ กาญ) > PACA (ALPHA กม.22),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.59718,100.79566,153.438,153.438,routes,29-29.99,29.0,29.99,11466.0,11150.0,0.0
2602000170,INV260124077,2026-01-26,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PCS(ห้องเย็นแปซิฟิค)(Frozen) อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PCS (ห้องเย็นแปซิฟิค),TFG (ไทยฟู้ดส์ กาญ) > PCS (ห้องเย็นแปซิฟิค),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.58457,100.29124,129.899,129.899,routes,29-29.99,29.0,29.99,5968.2,0.0,537.14
2602000170,INV260124078,2026-01-26,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PCS(ห้องเย็นแปซิฟิค)(Frozen) อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PCS (ห้องเย็นแปซิฟิค),TFG (ไทยฟู้ดส์ กาญ) > PCS (ห้องเย็นแปซิฟิค),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.58457,100.29124,129.899,129.899,routes,29-29.99,29.0,29.99,5968.2,0.0,537.14
2602000170,INV260128042,2026-01-25,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)(Frozen) อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,29-29.99,29.0,29.99,11466.0,11150.0,0.0
2602000170,INV260126007,2026-01-25,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)(Frozen) อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,29-29.99,29.0,29.99,11466.0,11158.0,0.0
2602000170,INV260126008,2026-01-25,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)(Frozen) อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,29-29.99,29.0,29.99,11466.0,11158.0,0.0
2602000170,INV260126005,2026-01-24,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)(Frozen) อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,29-29.99,29.0,29.99,11466.0,11158.0,0.0
2602000170,INV260126006,2026-01-24,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)(Frozen) อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,29-29.99,29.0,29.99,11466.0,11158.0,0.0
2602000170,INV260128038,2026-01-24,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACA (ALPHA กม.22) (Frozen)  อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACA (ALPHA กม.22),TFG (ไทยฟู้ดส์ กาญ) > PACA (ALPHA กม.22),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.59718,100.79566,153.438,153.438,routes,29-29.99,29.0,29.99,11466.0,11150.0,0.0
2602000170,INV260128039,2026-01-24,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACA (ALPHA กม.22) (Frozen)  อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACA (ALPHA กม.22),TFG (ไทยฟู้ดส์ กาญ) > PACA (ALPHA กม.22),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.59718,100.79566,153.438,153.438,routes,29-29.99,29.0,29.99,11466.0,11150.0,0.0
2602000170,INV260128040,2026-01-24,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACA (ALPHA กม.22) (Frozen)  อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACA (ALPHA กม.22),TFG (ไทยฟู้ดส์ กาญ) > PACA (ALPHA กม.22),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.59718,100.79566,153.438,153.438,routes,29-29.99,29.0,29.99,11466.0,11150.0,0.0
2602000170,INV260128041,2026-01-24,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACA (ALPHA กม.22) (Frozen)  อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACA (ALPHA กม.22),TFG (ไทยฟู้ดส์ กาญ) > PACA (ALPHA กม.22),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.59718,100.79566,153.438,153.438,routes,29-29.99,29.0,29.99,11466.0,11150.0,0.0
2602000170,INV260122020,2026-01-23,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PCS(ห้องเย็นแปซิฟิค)(Frozen) อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PCS (ห้องเย็นแปซิฟิค),TFG (ไทยฟู้ดส์ กาญ) > PCS (ห้องเย็นแปซิฟิค),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.58457,100.29124,129.899,129.899,routes,29-29.99,29.0,29.99,5968.2,0.0,537.14
2602000170,INV260122021,2026-01-23,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PCS(ห้องเย็นแปซิฟิค)(Frozen) อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PCS (ห้องเย็นแปซิฟิค),TFG (ไทยฟู้ดส์ กาญ) > PCS (ห้องเย็นแปซิฟิค),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.58457,100.29124,129.899,129.899,routes,29-29.99,29.0,29.99,5968.2,0.0,537.14
2602000170,INV260128037,2026-01-23,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),PACA (ALPHA Bangna KM. 22)+TFG (ไทยฟู้ดส์ กาญ)(Frozen) อัตราน้ำมัน(29-29.99),PACA (ALPHA Bangna KM. 22),TFG (ไทยฟู้ดส์ กาญ),PACA (ALPHA Bangna KM. 22) > TFG (ไทยฟู้ดส์ กาญ),2,fuel:29-29.99; Frozen,,13.59718,100.79566,14.03633,99.79578,152.262,152.262,routes,29-29.99,29.0,29.99,11466.0,11150.0,0.0
2602000170,INV260128035,2026-01-23,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACA (ALPHA กม.22) (Frozen)  อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACA (ALPHA กม.22),TFG (ไทยฟู้ดส์ กาญ) > PACA (ALPHA กม.22),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.59718,100.79566,153.438,153.438,routes,29-29.99,29.0,29.99,11466.0,11150.0,0.0
2602000170,INV260128036,2026-01-23,Report AR_AP_01.xlsx,CONFIRM,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อ (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACA (ALPHA กม.22) (Frozen)  อัตราน้ำมัน(29-29.99),TFG (ไทยฟู้ดส์ กาญ),PACA (ALPHA กม.22),TFG (ไทยฟู้ดส์ กาญ) > PACA (ALPHA กม.22),2,fuel:29-29.99; Frozen,,14.03633,99.79578,13.59718,100.79566,153.438,153.438,routes,29-29.99,29.0,29.99,11466.0,11150.0,0.0
